1	832	360	0	3	32	32	496
1	864	360	0	3	32	32	496
1	896	360	0	3	32	32	496
1	928	360	0	3	32	32	496
1	960	360	0	3	32	32	496
1	992	360	0	3	32	32	496
1	1024	360	0	3	32	32	496
1	1056	360	0	3	32	32	496
1	1088	360	0	4	32	32	496
1	1120	360	0	4	32	32	496
1	1152	360	0	4	32	32	496
1	1184	360	0	4	32	32	496
1	1216	360	0	4	32	32	496
1	1248	360	0	4	32	32	496
1	1280	360	0	4	32	32	496
1	1312	360	0	4	32	32	496
1	1344	360	0	5	32	32	496
1	1376	360	0	5	32	32	496
1	1408	360	0	5	32	32	496
1	1440	360	0	5	32	32	496
1	1472	360	0	5	32	32	496
1	1504	360	0	5	32	32	496

# TORCH
# type 	x	y	gr_row	gr_col	ani_id_Torch	type item
2	190	300	0	0	501	53
2	416	300	0	1	501	52
2	640	300	0	2	501	51
2	864	300	0	3	501	55
2	1065	300	0	4	501	56

# --- SCENE PORTAL ----
# type	x	y	gr_row	gr_col	scene_id
50	1400	300	0	5	2
[SETUP]
#==============simon=============
# type 	beingOnstair	stairTrend
0	0	1	1	10	20
[CAMERA]
# XLeft	XRight
0	966
[MAP]
# filePath	column	row	index	align
map/Map1.txt	48	9	0	75
