1	448	237	0	1	32	32	497
1	480	237	0	1	32	32	497
1	512	237	0	1	32	224	497
1	544	237	0	2	32	32	497
1	576	301	0	2	32	32	497
1	608	301	0	2	32	32	497
1	640	365	0	2	32	32	497
1	672	365	0	2	32	32	497
1	704	237	0	2	32	128	497
1	736	237	0	2	32	32	497
1	768	237	0	2	32	32	497
1	800	237	0	3	32	32	497
1	832	237	0	3	32	32	497
1	864	237	0	3	32	32	497
1	928	301	0	3	32	32	497
1	896	301	0	3	32	32
1	960	13	0	3	32	288
# CANDLE
# type 	x	y	gr_row	gr_col	ani_id_Torch	type item
5	917	100	0	3	502	55
5	790	100	0	2	502	55
5	665	100	0	2	502	55
5	543	100	0	2	502	56
5	405	100	0	1	502	55
5	270	100	0	1	502	57
5	150	100	0	0	502	56
#========================================================
#ENEMY
#===black knight=======
# type 	x   	y    	type_item     x_left   x_right
7	677	288	65	641	672
7	200	170	65	195	295
#===bat=======
# type 	x   	y    	type_item
9	595	95	65	0
#========================================================

# --- SCENE PORTAL ----
# type	x	y	gr_row	gr_col	scene_id
50	0	200	0	0	4
50	715	475	0	2	2

#============= stair ================
# type	x	y	gr_row	gr_col	width	height	state	trendX	trendY
# 1: stairAbove	2:stair below
# stair 1
3	902	228	0	3	62	10	1	-1	1
#==============platform==============
4	65	237	0	0	495	65	128
[SETUP]
#==============simon=============
#type 	0 is next map, type 1 is back map before
# type0	beingOnstair	stairTrend	nx
0	1	-1	1	730	406
[CAMERA]
# XLeft	XRight
0	513
[MAP]
# filePath	column	row	index	align
map/Map3.txt	32	12	1000	75
