410	10102	100
#DIE
411	10200	100
# go up stair attack
412	10110	100	10111	100	10112	150
# go down stair attack
413	10120	100	10121	100	10122	150
#========== PLATFORM========================
495	9995	100
# ==== BRICK ===============================================
496	9996	100
497	9997	100
498	9998	100
499	9999	100
#=========TORCH=================================
501	11000	100	11001	100
#==============CANDLE==========================
502	11002	100	11003	100
# ====== WHIP=================================================
600	12000	100	12001	100	12002	150
601	12010	100	12011	100	12012	150
602	12020	100	12021	100	12022	150
#=========AXE===========================================
603	12030	100	12031	100	12032	100	12033	100
#==============HOLYWATER=============================
604	12040	100
#=============BOOMERANG===============================
605	12050	50	12051	50	12052	50
# ======= ITEM ===============================================
# item WhipUpgrade
700	13000	100
# item knife
701	13001	100
# item heart
702	13002	100
# item axe
703	12030	100
# item small heart
704	13003	100
# item money red
705	13004	100
# item money yellow
706	13005	100
# item money purple 
707	13006	100
# item clock
709	13008	100
# item cross	
710	13009	100
# item II
711	13012	100
# item III
712	13014	100
# item hollywater
713	13013	100
# item ball boss 
714	13010	100	13011	100
# item boomerang
715	13016	100
# item vase
716	13015	100
# item blue money-1000
717	13007	100
#======================EFFECT===========================
#===================Fire after torch was stroke===========
800	13101	100	13102	100	13103	100	13104	100
#=================== Hit Effect=================
801	13120	100
#=================Money Effect==================
810	13140	100
811	13141	100
812	13142	100
813	13143	100
#=============== holly water effect===============
820	13150	100	13151	100	13152	100	13153	100	13154	100
#============== break brick effect ==============
830	13160	100
#=================ENEMY===================
#======== zombie===================
1000	30000	100	30001	100
#======== black knight ================
1001	30002	100	30003	100	30004	100
#=========== bat idle ================
1002	30005	100
#=========== bat fly=============
1003	30006	100	30007	100	30008	100
#=========== ghost ============
1004	30009	100	30010	100
#=========== Hunch Back wait ==========
1005	30011	100	30012	100
#=========== Hunch Back Jump ==========
1006	30012	100
#=========== Raven ==================
#=========== Raven idle ============
1007	30015	100
#=========== Raven fly =============
1008	30016	100	30017	100	30018	100
#=========== Skeleton ===============
#=========== Bone Skeleton ==========

[MAP_TEXTURES]
#idScene	x	y	rowSprite	columnSprite
1	4	640	4	17
1001	429	281	4	7
3001	580	608	5	12
5001	580	414	6	17
